SK_ID_CURR,TARGET
100001,0.5179140162293192
100005,0.7500554882816931
100013,0.41118162063372277
100028,0.5275103320417411
100038,0.7466277826930249
100042,0.5901084058031166
100057,0.20554066740916552
100065,0.3077178010701803
100066,0.25430498809418456
100067,0.6823889279487182
100074,0.5523371441239179
100090,0.41993480756249724
100091,0.7907143974647095
100092,0.5526185775849768
100106,0.5468503159732995
100107,0.8143894713766003
100109,0.5628509665827682
100117,0.36804113569242364
100128,0.7626783813766678
100141,0.5579982928713079
100150,0.40765909136613776
100168,0.26558384751036873
100169,0.47903437638923213
100170,0.727696854882413
100171,0.6144147723600951
100172,0.7198465539745585
100184,0.7251247423226326
100187,0.6021567099589905
100212,0.3742307442137043
100222,0.5230073140924161
100223,0.46641501643731625
100232,0.22108984978990973
100241,0.7394842284025004
100245,0.37812828603043236
100253,0.38676786550429804
100256,0.5873529460594898
100271,0.2554148862128242
100278,0.8125222054889367
100280,0.23897319716727558
100306,0.8078955476804146
100311,0.5724100083506836
100312,0.3829167430969365
100330,0.7421759160494104
100331,0.40199062945160513
100352,0.7353292710095309
100358,0.6969324752686485
100367,0.29836175889786914
100382,0.7361279465609677
100384,0.8042421735115816
100385,0.6154493740256175
100386,0.4948494499883668
100399,0.4828854099918731
100404,0.40821454160732595
100416,0.29603537110015526
100422,0.3490921752746211
100426,0.449276426502069
100438,0.43722590474653944
100444,0.6934270557317216
100445,0.6888726389966611
100446,0.5908680517175238
100447,0.3496108591426469
100450,0.7265135881373758
100466,0.30816668226920524
100483,0.3476789421106539
100484,0.37658741127783957
100494,0.5320838980899448
100510,0.7357997184963678
100512,0.25814769541791716
100517,0.518391295880465
100548,0.3306338522585741
100551,0.623676492084289
100552,0.6730789316159613
100553,0.28382110926396803
100561,0.7194940097013782
100568,0.8193923165871284
100569,0.2415375564999105
100591,0.6613411706721711
100592,0.4358125864292704
100602,0.3768689805776065
100607,0.5593813319506962
100613,0.6590066565059995
100617,0.6574058890588557
100618,0.7148453352497293
100622,0.5442027265219768
100625,0.5681245108383963
100677,0.7391193816358246
100699,0.458446372330914
100702,0.799541006292669
100711,0.4401355157379382
100729,0.6779455367283788
100740,0.80822834551671
100744,0.7319973427687358
100745,0.48201122424693066
100747,0.6465393175147615
100751,0.823918343744144
100752,0.38825332531465506
100753,0.7496708801371467
100754,0.8048541074985163
100760,0.5132929397110751
100762,0.7275304749930487
100763,0.4190924112375939
100765,0.2986927628575873
100770,0.6811956969119335
100772,0.46039827914089404
100777,0.3679042668067522
100791,0.3136274783935169
100792,0.22331985757693476
100797,0.44713512682023593
100823,0.5246159149803111
100826,0.3490022726931888
100830,0.45462615764621084
100836,0.780826390367907
100872,0.5991536978281786
100910,0.5559311100424094
100913,0.6670604851914617
100918,0.3055714062816856
100931,0.23125155535411834
100952,0.3724971981660553
100953,0.3587019037587277
100965,0.7250799342655065
100970,0.4174287575493147
100982,0.8044573631873614
100983,0.8123982489321288
100984,0.5561490733501926
100987,0.46864119490599165
100997,0.5421780107797174
100998,0.8577352835519692
101002,0.41551272097580827
101005,0.6964256289427753
101008,0.8403692124168299
101020,0.5730434102061313
101021,0.6091860300243472
101024,0.48543764081790264
101025,0.8219722981016702
101026,0.4177637634924938
101031,0.2444761038139502
101041,0.29670839176198943
101051,0.20117980569360108
101055,0.6082010077569867
101056,0.7811252868573617
101057,0.42843993798005753
101064,0.284902028143472
101079,0.647231285126494
101087,0.21868282540206901
101090,0.49976166224766405
101092,0.6809943354809072
101097,0.7510474615398981
101099,0.3992252225053438
101107,0.7293872494947413
101118,0.5393965248597965
101125,0.7261639547889742
101126,0.23943761430258656
101128,0.26638848631935785
101136,0.5776524758044453
101140,0.8272384810201648
101149,0.6341196911590623
101160,0.8135697533169063
101169,0.7866065370718069
101181,0.53085571614965
101186,0.2173577987891246
101190,0.36130456651775167
101193,0.6872548806571162
101194,0.7445336543397266
101198,0.7598438085620527
101200,0.32518060043996866
101204,0.3018789041881938
101211,0.6152441610805494
101213,0.4761692035172778
101223,0.4437871095872189
101225,0.7264558883171968
101237,0.5063823405778666
101243,0.6854075941167491
101244,0.6877284861371872
101258,0.38104008718562776
101259,0.766755055496465
101268,0.7034786331136069
101269,0.4440312546007974
101271,0.4048058515518463
101279,0.406525711337638
101281,0.7942367269680362
101287,0.48451253648109044
101292,0.44641046158027525
101294,0.3980396656198231
101296,0.6983972631963368
101297,0.24996060622895705
101299,0.33185498815626957
101301,0.4204911688369011
101305,0.6977732158137132
101308,0.8193119899701293
101318,0.22223121429377155
101327,0.7715263370130483
101329,0.19250899994928142
101332,0.6120447785505821
101337,0.47486583223520235
101343,0.4273987044250044
101345,0.3477312854130955
101346,0.25504703766010817
101353,0.3523415062543366
101354,0.7667013530643525
101355,0.7742493632463778
101356,0.32319219833706003
101362,0.6383505834526404
101363,0.8284572151051838
101365,0.3046642992984825
101366,0.5937129235067784
101367,0.8201543243674546
101368,0.22855147933223452
101374,0.7532393213200048
101380,0.32948180874665883
101383,0.5214428696677191
101398,0.3187010143754939
101399,0.7850991443061535
101401,0.7878512229710941
101412,0.6578425411573133
101426,0.6205023458070744
101427,0.7952337914984027
101428,0.8091839169710853
101429,0.7616854375912604
101434,0.34793473827094934
101440,0.7776104962882081
101448,0.6387920089125279
101449,0.49920072842229246
101465,0.4701958632483937
101467,0.3277964886625047
101472,0.5801624545702821
101478,0.749785836535731
101497,0.577851980312362
101504,0.451607276532645
101547,0.22556222158070746
101548,0.6919677799932316
101555,0.6712710588263027
101570,0.25415447936219865
101572,0.4640173757147237
101578,0.5194771695452048
101580,0.7161560326303705
101588,0.752969789344147
101602,0.5763897416646026
101610,0.7267464154851391
101614,0.3977109289799994
101616,0.3665361475693124
101643,0.7391495111613003
101644,0.5441238335222025
101649,0.40216795442425557
101650,0.5232172251223349
101665,0.3124699577631999
101667,0.6997514441394419
101669,0.6614420045960633
101674,0.6457093261023221
101675,0.18838856693578046
101678,0.6946489958915901
101682,0.3696379443249899
101686,0.4080889870871576
101697,0.8231577535292649
101700,0.8257437432270174
101711,0.4006389938672474
101714,0.4943167256262577
101715,0.8116272372677982
101728,0.3787488215096705
101732,0.5450316490079101
101757,0.7016392599595638
101758,0.4525551630979311
101759,0.5797137679821367
101762,0.2936366141152974
101764,0.6332825404551029
101780,0.7858615925122898
101784,0.30278704811885476
101789,0.33022239006225923
101816,0.5639817282728521
101819,0.5174376538519079
101827,0.2044273970609118
101863,0.5445329988670927
101867,0.3868480078948823
101870,0.24287144859666676
101873,0.8021547483545628
101878,0.5543670464933291
101879,0.6618657665523898
101880,0.3564708923750175
101887,0.46469195000471714
101897,0.3171023537351949
101901,0.6446560790484795
101903,0.7706769354172507
101920,0.4650307974621342
101921,0.3841796961235782
101922,0.6205884226370931
101961,0.6800468441912955
101962,0.24741437598654797
101971,0.400472787487866
101976,0.8366420290060214
102002,0.7224976753972853
102005,0.4026419293014212
102007,0.7768292958311382
102017,0.3920863837649967
102019,0.7365372331272418
102029,0.25973917186809675
102051,0.7385543815517336
102052,0.2115468243968272
102054,0.37669449902118907
102062,0.587346905358432
102067,0.7457099265172056
102068,0.7804805197622413
102070,0.5828841483914388
102090,0.6668175317887193
102092,0.41433999250468245
102099,0.6916655430200963
102100,0.4044302716180956
102112,0.7263959169909238
102113,0.3311959166170424
102122,0.7897300566485514
102123,0.42172930132481806
102125,0.31447296912416894
102126,0.7983693174689144
102146,0.18155924038984433
102147,0.6166962210741731
102151,0.5445956852644838
102158,0.8157606252713038
102159,0.33366413570199077
102162,0.43632050803621497
102165,0.4716075094726155
102166,0.3184793025804357
102174,0.21196425013878464
102193,0.7664896040933684
102198,0.4910583769081312
102205,0.7586009873673024
102206,0.22370619423993815
102218,0.3390105001477042
102221,0.44003678887897923
102230,0.6510481037624846
102238,0.34040069336982864
102248,0.6067467612250299
102252,0.7934744967240642
102259,0.561242511092801
102262,0.7507236708496049
102273,0.4479330989356014
102286,0.7684354431152641
102293,0.1897453230681218
102294,0.44342804210253234
102296,0.6416054169627066
102298,0.7332496869311859
102303,0.3107120541013616
102309,0.49877172343059284
102315,0.40089092951961836
102340,0.6768443705088607
102342,0.5315908584653692
102344,0.31254225729154284
102346,0.7108984941660416
102347,0.23014362819343165
102374,0.5984304108898622
102380,0.4854992001013739
102387,0.2969867346055531
102393,0.42610086566075744
102403,0.25893799643894405
102413,0.42298877613386
102414,0.2111316388396384
102415,0.4938043993299611
102416,0.7088679244423197
102439,0.5000360833245446
102441,0.3766846744632475
102443,0.3506354128226669
102444,0.6905912477398136
102445,0.6923208363142835
102448,0.4042342699923869
102449,0.6503522660903445
102450,0.7934967948996033
102456,0.2261662961633908
102458,0.712610011857548
102459,0.6445467517491423
102465,0.5089650843187382
102470,0.8053605907517474
102471,0.3028745891772373
102475,0.4166946704467692
102476,0.8018223952845891
102506,0.43337202853563384
102509,0.4627813211686249
102519,0.31584677355234164
102522,0.43871080310682564
102545,0.47274608256661793
102549,0.5149821183707759
102562,0.24811479632710698
102563,0.29683749930988435
102568,0.7093922778524491
102582,0.4840348562439568
102592,0.21309252282185193
102597,0.6996056555428652
102605,0.35254983846525584
102614,0.3827395004918313
102617,0.7627392592174865
102634,0.392606620189706
102652,0.3746127037817605
102655,0.23234248796357596
102671,0.6247174503583226
102694,0.7955147904037787
102701,0.591178374758917
102703,0.21364707135666117
102704,0.37533306958980683
102713,0.22301829887556557
102720,0.6827331330464501
102731,0.31289739900613134
102733,0.3513443521980925
102749,0.3087081999507184
102755,0.7559600646552932
102763,0.2186705976367244
102770,0.568209530696931
102772,0.5727331586515935
102799,0.7100520067692239
102838,0.2726911179672764
102854,0.30481888112478056
102862,0.7961324897751973
102863,0.4087251191120233
102867,0.23332618250804307
102868,0.232399754870827
102878,0.5827985594533703
102887,0.4878998192163896
102898,0.8396974185911392
102904,0.667086244683869
102912,0.5281954460514459
102919,0.556452400154142
102927,0.6322403414913543
102932,0.5854787689403478
102933,0.6022537018041301
102935,0.24859553277840035
102958,0.5739946714892246
102969,0.829839424440129
102971,0.362182545995486
102975,0.6536317767809556
102979,0.38822964192563825
102982,0.19069659408861778
102987,0.813790945890105
102989,0.5043132600519664
102995,0.56561839496174
102996,0.22077238424993312
103000,0.4675193184623284
103001,0.8062502921553344
103004,0.34809205077285177
103010,0.2440441278550374
103025,0.8120132477577855
103029,0.25056167043118444
103046,0.5483662017710467
103056,0.4708290967229209
103062,0.6479543876751935
103078,0.43628220701742243
103083,0.364693402084674
103092,0.4869641282478477
103096,0.4374281592337044
103097,0.6463453075945989
103102,0.8048589947514638
103112,0.5828770499428481
103132,0.3866844788306838
103144,0.590223349740782
103145,0.7126737069921616
103146,0.21644957674450202
103147,0.6449766269877357
103158,0.4312278925941571
103171,0.6709170003117649
103173,0.4880453573028516
103184,0.2620670758344266
103195,0.7479863592382214
103196,0.6611618683803513
103206,0.32316496143356366
103230,0.7630445129561427
103231,0.7777547534883892
103232,0.3421968651320507
103239,0.682717349389011
103240,0.7476546075587501
103243,0.25401825571659487
103252,0.6744579393956613
103258,0.5440348127805019
103259,0.6759054568920062
103279,0.30205685704461127
