SK_ID_CURR,TARGET
100001,0.44918656655178074
100005,0.84528044477269
100013,0.3187325619563433
100028,0.43065608074839984
100038,0.8787553339898244
100042,0.585284342688331
100057,0.04055678647628426
100065,0.3921262104053833
100066,0.12953183981618252
100067,0.741623584441162
100074,0.5040497291974397
100090,0.37655198588544236
100091,0.8925970375841129
100092,0.5625071803709174
100106,0.4996779090759889
100107,0.9077137698998853
100109,0.571708312817988
100117,0.26989065320860006
100128,0.7860782865583458
100141,0.3667425734449368
100150,0.35275931396684723
100168,0.0931222304283604
100169,0.4817567290333169
100170,0.8995353274249138
100171,0.6674236829148203
100172,0.769422903331692
100184,0.8392273920892829
100187,0.578877400295421
100212,0.30250082061381917
100222,0.4179683653372723
100223,0.34679960610536686
100232,0.061717339569998364
100241,0.8524074757918924
100245,0.2333517971442639
100253,0.3236080338092894
100256,0.5592739619235187
100271,0.09465575250287214
100278,0.9905157557853275
100280,0.08836164451009355
100306,0.9430288856064336
100311,0.6674308632857378
100312,0.17684330379123583
100330,0.781548498276711
100331,0.2585887493845397
100352,0.8175242081076646
100358,0.7593765386509109
100367,0.25885955194485477
100382,0.73304201542754
100384,0.8631575168225832
100385,0.6597868455604793
100386,0.3774136303955359
100399,0.44716990809125223
100404,0.47825475956015107
100416,0.1132406039717709
100422,0.2318921303134745
100426,0.45564172000656494
100438,0.35758144592154933
100444,0.8109695552273102
100445,0.8190433694403413
100446,0.583623625471853
100447,0.21751292466765143
100450,0.7813648859346792
100466,0.09873317741670772
100483,0.19284937633349747
100484,0.2204691859510914
100494,0.5563248810109962
100510,0.8329055883801085
100512,0.18995773838831448
100517,0.4688864270474315
100548,0.2970263006729033
100551,0.677865993763335
100552,0.5760144838339077
100553,0.15961759396028227
100561,0.8398623420318398
100568,0.9957246020022978
100569,0.099209133431807
100591,0.7735146889873626
100592,0.3143976694567536
100602,0.3201460692598064
100607,0.6098073609059577
100613,0.6331702363367799
100617,0.7888796569834237
100618,0.7888950434925325
100622,0.5610382816346627
100625,0.5825722140160841
100677,0.7790312653865092
100699,0.267116978499918
100702,0.982794805514525
100711,0.4373020269161333
100729,0.8390437797472511
100740,0.9192136468078123
100744,0.8302960364352536
100745,0.5653300919087477
100747,0.7556776218611522
100751,0.9803934843262762
100752,0.34866547677662896
100753,0.9204845724602003
100754,0.9410440259313967
100760,0.4219247497127852
100762,0.6942218529460037
100763,0.29966662563597574
100765,0.22423682914820287
100770,0.6973894222878714
100772,0.3484654521582144
100777,0.31948137206630556
100791,0.13283993927457738
100792,0.06952445429181028
100797,0.520525603151157
100823,0.49045626128344005
100826,0.3468139668472017
100830,0.45415435745937965
100836,0.8966436894797308
100872,0.6931899310684392
100910,0.5905639668472018
100913,0.7436187017889381
100918,0.2503846627277203
100931,0.06922698178237321
100952,0.3583835959297555
100953,0.16068131462333826
100965,0.8587405629410799
100970,0.3731925980633514
100982,0.8861849663548335
100983,0.9764258165107501
100984,0.6368855654029215
100987,0.5737701050385688
100997,0.47226120137863126
100998,0.9807094206466438
101002,0.4092872968980798
101005,0.8200075906778269
101008,0.9920113244707042
101020,0.614849007057279
101021,0.48669682422452
101024,0.5194331610044313
101025,0.9462600525192845
101026,0.3010514114557689
101031,0.08853192187756442
101041,0.1391945675365173
101051,0.0412409732479895
101055,0.6398746512391269
