SK_ID_CURR,TARGET
100001,0.48096459863676444
100005,0.7916542699383644
100013,0.3976088634505161
100028,0.5142916312993606
100038,0.8036320778271772
100042,0.5828855702212835
100057,0.11850856326658911
100065,0.31827289171367257
100066,0.21590867416813034
100067,0.6799627479009157
100074,0.5585396870481113
100090,0.34333164626765744
100091,0.8396620505120246
100092,0.5473159561429859
100106,0.5409750605407578
100107,0.8706884273489832
100109,0.5521350945335628
100117,0.33289614482846647
100128,0.7620436731993607
100141,0.5126735745821305
100150,0.40429974775507627
100168,0.2066099563739145
100169,0.4559258454928005
100170,0.8012520585828621
100171,0.6607021035869611
100172,0.7798432687813094
100184,0.739746902908162
100187,0.6027515522304954
100212,0.34095515054566644
100222,0.4955477641341145
100223,0.4306919681632679
100232,0.15505082293577957
100241,0.7929830619907671
100245,0.2902679587911932
100253,0.344853006503303
100256,0.601105337528668
100271,0.16724831909369287
100278,0.9013129029291026
100280,0.14490253868005792
100306,0.8710939426780369
100311,0.5919327711257982
100312,0.27462833769884265
100330,0.7613708588350449
100331,0.3593955609048979
100352,0.7613259340994931
100358,0.7116575393062907
100367,0.22441567276106916
100382,0.7538171787374539
100384,0.8348641373250799
100385,0.653811054845407
100386,0.4718136879647445
100399,0.4629517828500754
100404,0.4402311809482933
100416,0.1997042175020727
100422,0.2871172231383876
100426,0.4318340282064146
100438,0.40047078394573865
100444,0.7411277241936892
100445,0.710097207794566
100446,0.5929833129651318
100447,0.3191656716474338
100450,0.7783492138040453
100466,0.2193138263125696
100483,0.3017574113568964
100484,0.2921907207173894
100494,0.5501486266529323
100510,0.7659181175310849
100512,0.2095346129156464
100517,0.49563548792382056
100548,0.3196371641024125
100551,0.7183898923648442
100552,0.6456899427799778
100553,0.21283762407500384
100561,0.7791610986038946
100568,0.9073636113656742
100569,0.2093378622585715
100591,0.7176189903006973
100592,0.3980572830597475
100602,0.3479692117987017
100607,0.5629591037638393
100613,0.6564398345613391
100617,0.7083143918573589
100618,0.7580504243178587
100622,0.5590674110607627
100625,0.5346299033830919
100677,0.766993273749495
100699,0.39999147009201363
100702,0.8911181285438112
100711,0.44786958369725904
100729,0.7673994787960285
100740,0.8635307283025134
100744,0.7992849571572677
100745,0.4803409285661774
100747,0.6927922764617607
100751,0.8985522583424792
100752,0.3371821555283912
100753,0.8309823269287642
100754,0.8794745457997248
100760,0.45793973070280397
100762,0.724989157898617
100763,0.4032550988386143
100765,0.2825555310851686
100770,0.715968450569004
100772,0.41668349694043366
100777,0.3100175760128745
100791,0.24676388792996187
100792,0.14335261521784476
100797,0.4463998539014504
100823,0.4697696458684508
100826,0.3344588756019027
100830,0.47294319473242946
100836,0.8320732628832047
100872,0.6464747871641663
100910,0.5471902960202815
100913,0.7154426438676561
100918,0.22451613703149828
100931,0.16624225116151908
100952,0.3500024199877359
100953,0.29283541182397355
100965,0.7938022504438621
100970,0.3788348013821043
100982,0.8535557920665497
100983,0.89959701142883
100984,0.5196611609442521
100987,0.48627013073846104
100997,0.5297863076772729
100998,0.9154447266051979
101002,0.4209540217864988
101005,0.7702889248416821
101008,0.9138495974895721
101020,0.6160808393732473
101021,0.5082356450255083
101024,0.48341509695013496
101025,0.8813765480661186
101026,0.37532438867003387
101031,0.19116450590225667
101041,0.22656078117179373
101051,0.10560416071940285
101055,0.6124685416259545
101056,0.841356776160243
101057,0.3977645376637389
101064,0.227464451347354
101079,0.6876784182325465
101087,0.16061928735484515
101090,0.48950951098843354
101092,0.7204167492359915
101097,0.7886947226665538
101099,0.36083078747587427
