"SK_ID_CURR","TARGET"
100001,0.0502957740915094
100005,0.152406288655274
100013,0.0409353952286449
100028,0.0191599059352641
100038,0.158575754896377
100042,0.0371614750989234
100057,0.00625666648721243
100065,0.0455558021556623
100066,0.0116490220240529
100067,0.115030420116158
100074,0.0456118069388354
100090,0.0499170747817566
100091,0.135884002810838
100092,0.0843377289750462
100106,0.0648178537391662
100107,0.118519266661245
100109,0.0682668721259146
100117,0.026964780047283
100128,0.041317248242797
100141,0.0447417462725531
100150,0.0291059200475086
100168,0.0122757459718967
100169,0.0312555036940691
100170,0.336894729635325
100171,0.0352026781836268
100172,0.137390317650203
100184,0.135938666513565
100187,0.074795805925838
100212,0.0339232174504797
100222,0.0550896018204093
100223,0.018828920896182
100232,0.0231417783600389
100241,0.122740451559245
100245,0.0229648183316884
100253,0.00757371880899857
100256,0.213351592449423
100271,0.00765116946403644
100278,0.302904568922509
100280,0.00669803917912515
100306,0.137756336027576
100311,0.0803901332012584
100312,0.0102056283937443
100330,0.065803327643757
100331,0.0571268437640722
100352,0.0932212037042715
100358,0.0977133592386224
100367,0.022619020044314
100382,0.131255008149461
100384,0.0507557450359362
100385,0.0888057039292783
100386,0.0282277576934545
100399,0.0536566821539637
100404,0.058437925130037
100416,0.0176936372458466
100422,0.0424658156704326
100426,0.0379465585137716
100438,0.0278691100758714
100444,0.21842555469079
100445,0.110199070078456
100446,0.0633587146689571
100447,0.0345702624359797
100450,0.160976856364613
100466,0.0105505399478449
100483,0.0328877620403195
100484,0.0120453376622239
100494,0.0672811603075064
100510,0.122832725975496
100512,0.0210308802516616
100517,0.0253723498749639
100548,0.0380873606301575
100551,0.0493250467799415
100552,0.120746520670902
100553,0.0288482118853605
100561,0.18058043247941
100568,0.354961022121759
100569,0.0341270697056098
100591,0.100228394021141
100592,0.0259663318496418
100602,0.0431395115582117
100607,0.059943993041917
100613,0.0783464664351717
100617,0.0845869276218167
100618,0.06054807113729
100622,0.0729249070153109
100625,0.110727923233258
100677,0.0737447955238316
100699,0.0406960684729517
100702,0.447918627684406
100711,0.0597233825540046
100729,0.137987050523563
100740,0.152280700347284
100744,0.106846304731479
100745,0.0279922393375714
100747,0.11772907400091
100751,0.36913476152453
100752,0.0355786686220765
100753,0.298522689896531
100754,0.34153765323447
100760,0.0339087248240119
100762,0.101384537571692
100763,0.0321708822019901
100765,0.0183654660773295
100770,0.085901275515509
100772,0.0368889677830034
100777,0.00713627376262006
100791,0.0205828674224699
100792,0.00920797276001638
100797,0.0227433072951469
100823,0.0246884474978119
100826,0.0547036064490777
100830,0.0518995509738978
100836,0.25023534708428
100872,0.0570825546206687
100910,0.0886052967103637
100913,0.0424956072676295
100918,0.0251442115431172
100931,0.0107763051923205
100952,0.0357853369757619
100953,0.0175384383912415
100965,0.17167276815647
100970,0.0526424763190946
100982,0.218681277526998
100983,0.233519472128349
100984,0.0378308634825972
100987,0.0625932236731824
100997,0.0507605192440604
100998,0.120550710946903
101002,0.0253922887718997
101005,0.202026169071615
101008,0.207446034736753
101020,0.0375825941976425
101021,0.0678563901015226
101024,0.0274420608204501
101025,0.154553338224871
101026,0.0219701095929513
101031,0.0314742959897341
101041,0.0208273275330832
101051,0.00516498400949899
101055,0.114479031410839
101056,0.299614383410419
101057,0.0526832028643621
101064,0.0327980559427011
101079,0.0905488306124683
101087,0.0179679893783162
101090,0.0255169980540535
101092,0.110811999467545
101097,0.146543387241189
101099,0.0140952385711786
101107,0.128695633406866
101118,0.0457148874376837
101125,0.112366720833803
101126,0.0117923044821562
101128,0.00977583510198321
101136,0.096449349973824
101140,0.0645294194540046
101149,0.130401172501787
101160,0.165467713112149
101169,0.299397118123433
101181,0.062255618949074
101186,0.00503095249140745
101190,0.0863756683522398
101193,0.125633724756912
101194,0.09433548161181
101198,0.0806156528225027
101200,0.0127912646753295
101204,0.0322956577373169
101211,0.0879498780870454
101213,0.0554128022178814
101223,0.0389477013400802
101225,0.0985708251145174
101237,0.0580081943364782
101243,0.0965963017527233
101244,0.13855699419788
101258,0.0389659464735628
101259,0.114454300484766
101268,0.124584957460025
101269,0.0438165150618097
101271,0.0405896153655483
101279,0.0309570541612096
101281,0.165911179907314
101287,0.0500940683071479
101292,0.049253280441816
101294,0.0454490285575112
101296,0.0894195372837659
101297,0.016537358331868
101299,0.0116211458487865
101301,0.0333077393626028
101305,0.0652805029180549
101308,0.121374826947695
101318,0.0101786939200882
101327,0.259086368910682
101329,0.022814577004853
101332,0.0523869900955491
101337,0.0673380696485604
101343,0.015034267434139
101345,0.0299793743113962
101346,0.00958432325794398
101353,0.00903037073604424
101354,0.146204387075878
101355,0.130773500408862
101356,0.0265311120984579
101362,0.102206572077378
101363,0.332759622820035
101365,0.0113691016276359
101366,0.104016647572311
101367,0.207180783099803
101368,0.0113514809385222
101374,0.165558502458468
101380,0.0128223829896354
101383,0.0102839591227024
101398,0.0129194785176344
101399,0.185417996129982
101401,0.258085942008766
101412,0.0723116836223726
101426,0.0583621520644999
101427,0.512558056886984
101428,0.160724369945866
101429,0.150224717707088
101434,0.0304380126419336
101440,0.195796586495627
101448,0.0971074882768821
101449,0.0223625442873695
101465,0.0685799872040087
101467,0.0236422555289798
101472,0.105120314532351
101478,0.33373440971097
101497,0.0715983536372429
101504,0.0746614102353663
101547,0.0332068744677805
101548,0.0666389530754318
101555,0.102106562241634
101570,0.0168566625192664
101572,0.0364904703375143
101578,0.0286118838378881
101580,0.119923802686996
101588,0.103809363991861
101602,0.0283668867887969
101610,0.138896170320667
101614,0.0717222502140927
101616,0.0261672270019362
101643,0.0812043742283858
101644,0.0456567140537529
101649,0.0408294079052941
101650,0.0977385821602606
101665,0.00638059144669245
101667,0.0823393850178289
101669,0.0749970020431962
101674,0.10710898508719
101675,0.0172835236271712
101678,0.0864416249758926
101682,0.0573288496435284
101686,0.0435810393389699
101697,0.24534863849357
101700,0.300698298563241
101711,0.0231107859082603
101714,0.0309609818913413
101715,0.310493214799917
101728,0.0239347996925267
101732,0.0714332939034614
101757,0.0867323892776741
101758,0.0768844134613933
101759,0.0548146436994662
101762,0.0426260407953651
101764,0.0573600941547948
101780,0.201375131176953
101784,0.0161569252876991
101789,0.0138145429041977
101816,0.0832558428293113
101819,0.0437556050324659
101827,0.00738498438639808
101863,0.0717505211681928
101867,0.0471343578983029
101870,0.00669065436316319
101873,0.176928081044599
101878,0.0884345281896319
101879,0.0382712895039078
101880,0.011971540566453
101887,0.0787030639736447
101897,0.0198060167152226
101901,0.0703652117013008
101903,0.251248578806622
101920,0.108417151714499
101921,0.025900854352229
101922,0.0269436255192962
101961,0.195668327551493
101962,0.0241413464724085
101971,0.0789668951629602
101976,0.248907706103503
102002,0.0848811325933443
102005,0.0281386506817021
102007,0.296674623608406
102017,0.0206420228346346
102019,0.173476927196353
102029,0.0131734845494611
102051,0.230023587725261
102052,0.00903794027360185
102054,0.0229060161616925
102062,0.0783323136240267
102067,0.155659846149166
102068,0.0863395795308209
102070,0.0490475843211976
102090,0.075026203965529
102092,0.0687373964209643
102099,0.0873671595973669
102100,0.0393365374927218
102112,0.138732168077096
102113,0.0355601293784663
102122,0.173631084391594
102123,0.0369365655820558
102125,0.0222402760005001
102126,0.201820431913827
102146,0.023052799577574
102147,0.0545848940064764
102151,0.030032783602834
102158,0.120616419368095
102159,0.0378110478141729
102162,0.0658251518428268
102165,0.0351556605060345
102166,0.052674648377597
102174,0.0111958856995393
102193,0.297625968283003
102198,0.0313984244809795
102205,0.229804438999212
102206,0.00768742973124377
102218,0.0338769639634848
102221,0.0365025912994374
102230,0.0732324747598423
102238,0.0282147845581337
102248,0.022242552248825
102252,0.132530102425156
102259,0.0570710616381357
102262,0.115293502054641
102273,0.0360711505181605
102286,0.10395389210848
102293,0.018102865286523
102294,0.0147048807179689
102296,0.0482424673829087
102298,0.0760318981849701
102303,0.0216772038307672
102309,0.0239682999626023
102315,0.0311231912138824
102340,0.0783678434943081
102342,0.110883885469601
102344,0.0717412264972891
102346,0.0712279659302325
102347,0.0337529542795579
102374,0.0508281975186123
102380,0.0283418423034951
102387,0.0178821346072159
102393,0.0413855172475455
102403,0.0263416423715896
102413,0.0458564087532677
102414,0.00132460553825045
102415,0.0228684484641518
102416,0.103300816834048
102439,0.0468146634766655
102441,0.0379161139881694
102443,0.0241835872916398
102444,0.0902061670279475
102445,0.0973218285525797
102448,0.0512843177702418
102449,0.0748218645820774
102450,0.134582637200221
102456,0.0313983534191027
102458,0.0898539426406609
102459,0.0993403941075871
102465,0.00943500227100085
102470,0.194931842534019
102471,0.0309371578639843
102475,0.0670267763814613
102476,0.138798920691186
102506,0.0524633939676968
102509,0.0335833607425367
102519,0.0288420531122709
102522,0.0578906286597902
102545,0.0252298003718923
102549,0.0390647704321403
102562,0.00464592848036195
102563,0.016362262129558
102568,0.0945440478056704
102582,0.0937906438973665
102592,0.0243596142129963
102597,0.122798776279093
102605,0.034925803717665
102614,0.0171971328300018
102617,0.0940526911937447
102634,0.0326329108097252
102652,0.0316324862799281
102655,0.012228146328253
102671,0.0941066126386924
102694,0.238806317244739
102701,0.0489876462767317
102703,0.0179881686190769
102704,0.0228755188416223
102713,0.00872257188655554
102720,0.153228584971442
102731,0.0195084603868704
102733,0.0485400198072443
102749,0.0433803738072728
102755,0.147851225629607
102763,0.000806963854067131
102770,0.0776587922249179
102772,0.0639397891478236
102799,0.139924893216524
102838,0.0257747479289606
102854,0.0315805518655375
102862,0.152782894302087
102863,0.0351025345774813
102867,0.00745407410444768
102868,0.0111929984317666
102878,0.0589162327484169
102887,0.0231265376616028
102898,0.298687649328841
102904,0.0778487454913541
102912,0.0414333447376659
102919,0.0390769906736389
102927,0.0737651024715024
102932,0.0412977180342968
102933,0.10352623675046
102935,0.0304205511025433
102958,0.0837670646340457
102969,0.164208168223444
102971,0.026518117552945
102975,0.039150946304905
102979,0.0412516769944614
102982,0.0150421532232842
102987,0.280507052188162
102989,0.0584948629169065
102995,0.0595077684634202
102996,0.0460686943221915
103000,0.034532240878496
103001,0.0768287716186744
103004,0.0276130910321211
103010,0.0265066972591792
103025,0.2934020391829
103029,0.0302787000988957
103046,0.128251744581036
103056,0.0254229757940372
103062,0.0793918858712174
103078,0.0171618081543996
103083,0.0171418226232213
103092,0.0665053404299438
103096,0.0939994625700434
103097,0.0823650426169234
103102,0.278398348619647
103112,0.0566137839945383
103132,0.0477313662496519
103144,0.0693440030057644
103145,0.0670129534643164
103146,0.0082290360448783
103147,0.087477351925156
103158,0.0474359477257569
103171,0.0555872605842064
103173,0.0084354251640245
103184,0.0167902604624115
103195,0.113527748372661
103196,0.0341657161057436
103206,0.00843982841629132
103230,0.151388139669408
103231,0.191472379755419
103232,0.0206009169809426
103239,0.106963020024803
103240,0.109045424188073
103243,0.0175672536335476
103252,0.12898721736395
103258,0.0417533858542115
103259,0.154924347034309
103279,0.0326933386170693
103280,0.00510600690031893
103286,0.0406157831247433
103287,0.323704087575128
103290,0.0121771095459834
103298,0.0276262972417055
103315,0.00288058346694853
103319,0.0187688443733482
103334,0.252810076989849
103336,0.0623145185517023
103345,0.035918814816632
103368,0.0151062181480213
103371,0.209521005608889
103377,0.018101210536288
103398,0.0114534544354278
103404,0.0645944454827745
103408,0.141384532321983
103410,0.0538967599856832
103418,0.0106803520564749
103420,0.115984525691012
103432,0.114397579024271
103433,0.0139991660121639
103436,0.0118364026689183
103440,0.0190238404969164
103453,0.0287697525554036
103459,0.052570361465305
103460,0.0544401542687058
103461,0.0171644760558329
103462,0.0429706383731217
103473,0.118794412139316
103474,0.0105452289898142
103475,0.183614739345978
103478,0.12167696981698
103480,0.0803832579474838
103484,0.019713484847036
103494,0.168510669035572
103513,0.0521394545876702
103515,0.0762495565560239
103516,0.25371945687976
103525,0.0530683787769645
103541,0.406070519151022
103544,0.0114417357456412
103562,0.275139449498858
103570,0.324102913151203
103572,0.105092327888051
103574,0.0234845363417408
103575,0.0313274921357676
103591,0.155042719906404
103594,0.0195247656712869
103609,0.0517496309801511
103613,0.110692322468963
103614,0.023815267488318
103615,0.05350853858184
103624,0.0444774989779838
103625,0.179526754273506
103628,0.168459126379506
103629,0.00877182371218026
103647,0.0887260101312863
103648,0.0450815959963708
103651,0.0353263363692592
103658,0.0179137105988893
103668,0.0306154647342049
103669,0.0645877562572088
103676,0.102728441547357
103682,0.0383067518437305
103683,0.0689259996944634
103689,0.0301683962597257
103725,0.0582206039541703
103733,0.116986501662671
103744,0.0364886577961957
103762,0.0985005484974251
103771,0.360133010813333
103773,0.00770034551418348
103783,0.0659131918934412
103784,0.0439772924673912
103808,0.0140891117318334
103812,0.0596182794895004
103813,0.120584920712729
103814,0.0599040387494605
103818,0.0992658978871421
103824,0.0123217188840873
103828,0.014537544603557
103830,0.34580323279089
103840,0.0134693196621669
103842,0.0817598969547194
103847,0.108254236755907
103848,0.129130272634242
103851,0.0158952270115307
103854,0.168082093668483
103857,0.212850436751402
103861,0.0103831147976121
103862,0.0751601672269253
103865,0.0816382285956247
103870,0.0112201003917156
