"SK_ID_CURR","TARGET"
100001,0.0460494311042215
100005,0.147275993930583
100013,0.0259245439102155
100028,0.0374291299092778
100038,0.105733723371932
100042,0.0458976415211322
100057,0.00805961413240412
100065,0.0278330243678054
100066,0.0170382760148932
100067,0.0657300779961757
100074,0.068122284525547
100090,0.0308595490679846
100091,0.194154921650587
100092,0.0729606626713607
100106,0.0474856161853378
100107,0.145886155256385
100109,0.0678881253362518
100117,0.0288343658445445
100128,0.130176624337491
100141,0.0352486846966264
100150,0.0261139788436576
100168,0.0111462291078643
100169,0.0519375382177469
100170,0.23028474660282
100171,0.0499227370702168
100172,0.0937329931043264
100184,0.09367646874186
100187,0.0590383381555226
100212,0.0239602044842411
100222,0.0404052951186781
100223,0.0212890708950224
100232,0.0132435241153909
100241,0.110110456573092
100245,0.0203500103725118
100253,0.0238661617087125
100256,0.0458395856764996
100271,0.0139960341641213
100278,0.348690068213581
100280,0.0100868459064704
100306,0.201280068443208
100311,0.0641832458894415
100312,0.016151584464771
100330,0.100226646227297
100331,0.0426111215055278
100352,0.113595546010861
100358,0.0752962655116636
100367,0.0223706806592938
100382,0.13141735143802
100384,0.135022291831698
100385,0.0556515828705372
100386,0.027618828964392
100399,0.0376051394090475
100404,0.0291602956952052
100416,0.0128920253298683
100422,0.0277397303123363
100426,0.0381250979352783
100438,0.0400267448160576
100444,0.114389110607475
100445,0.172759132851176
100446,0.0606055189247682
100447,0.025829178385542
100450,0.15223940981447
100466,0.01130535019281
100483,0.0149945290658068
100484,0.0213686206202064
100494,0.0404659232057538
100510,0.137648740268582
100512,0.0103467923953598
100517,0.0242466942242585
100548,0.0358008021633473
100551,0.048876142670692
100552,0.0511263618334322
100553,0.0154341295105554
100561,0.102507004285647
100568,0.529240653840261
100569,0.0122459148706727
100591,0.099897801667614
100592,0.043914063073561
100602,0.0298451231014668
100607,0.066056464919083
100613,0.0546359841128455
100617,0.105575846265619
100618,0.0920962643353633
100622,0.0482099261356853
100625,0.0918670012536264
100677,0.124417629653335
100699,0.0296973328513395
100702,0.416116589898319
100711,0.0347438935433191
100729,0.148241263879402
100740,0.1872865875511
100744,0.0962368110148105
100745,0.0368679165771353
100747,0.0900046640566063
100751,0.438532454064454
100752,0.039361649786196
100753,0.195655071307043
100754,0.294070687946617
100760,0.0387915816881259
100762,0.126769622535355
100763,0.0273639391405354
100765,0.0161144201070313
100770,0.0766323653919612
100772,0.026363450555803
100777,0.0175096991323413
100791,0.0135677962809423
100792,0.00996113498019739
100797,0.0305415893791921
100823,0.0415904465825712
100826,0.0247344412162348
100830,0.0543522544340524
100836,0.207407721733979
100872,0.0538850728338541
100910,0.0491947707653648
100913,0.0755227925521533
100918,0.0154629586853576
100931,0.0135446312495205
