"SK_ID_CURR","TARGET"
100001,0.0863751843571663
100005,0.0882409363985062
100013,0.0863751843571663
100028,0.0863751843571663
100038,0.0863751843571663
100042,0.0863751843571663
100057,0.0882409363985062
100065,0.0726718902587891
100066,0.0863667353987694
100067,0.148414254188538
100074,0.0609783492982388
100090,0.091858759522438
100091,0.0863667353987694
100092,0.0863751843571663
100106,0.0813877508044243
100107,0.0917132422327995
100109,0.0882203131914139
100117,0.0651872009038925
100128,0.0882203131914139
100141,0.0840868726372719
100150,0.0882203131914139
100168,0.0917132422327995
100169,0.0699214339256287
100170,0.0863751843571663
100171,0.0863751843571663
100172,0.0863751843571663
100184,0.0454585328698158
100187,0.0896249040961266
100212,0.0847022384405136
100222,0.0863751843571663
100223,0.0840868726372719
100232,0.0863751843571663
100241,0.0847022384405136
100245,0.0863751843571663
100253,0.0847022384405136
100256,0.0936392545700073
100271,0.0647396594285965
100278,0.0863751843571663
100280,0.0811306834220886
100306,0.0863751843571663
100311,0.0882203131914139
100312,0.0611184984445572
100330,0.0840868726372719
100331,0.0863751843571663
100352,0.0863751843571663
100358,0.0863751843571663
100367,0.0882203131914139
100382,0.0840868726372719
100384,0.0863751843571663
100385,0.0882203131914139
100386,0.0862901210784912
100399,0.0863751843571663
100404,0.0847022384405136
100416,0.0847022384405136
100422,0.0882203131914139
100426,0.0847022384405136
100438,0.0863751843571663
100444,0.0456348061561584
100445,0.0943059548735619
100446,0.0863751843571663
100447,0.0353186763823032
100450,0.0721123144030571
100466,0.0917132422327995
100483,0.0863751843571663
100484,0.0847022384405136
100494,0.0847022384405136
100510,0.0805622711777687
100512,0.0353186763823032
100517,0.0882203131914139
100548,0.0323174558579922
100551,0.0641605406999588
100552,0.0876093804836273
100553,0.0863667353987694
100561,0.0889970436692238
100568,0.0840868726372719
100569,0.0882203131914139
100591,0.0882203131914139
100592,0.0604912005364895
100602,0.0863751843571663
100607,0.0863751843571663
100613,0.0737842693924904
100617,0.0882409363985062
100618,0.0863751843571663
100622,0.0917132422327995
100625,0.0847022384405136
100677,0.091858759522438
100699,0.0917132422327995
100702,0.0882203131914139
100711,0.0847022384405136
100729,0.0882203131914139
100740,0.0847022384405136
100744,0.0882203131914139
100745,0.0847022384405136
100747,0.0882203131914139
100751,0.0847022384405136
100752,0.0847022384405136
100753,0.0752474442124367
100754,0.0863751843571663
100760,0.0840868726372719
100762,0.0811306834220886
100763,0.0863751843571663
100765,0.0863667353987694
100770,0.0863751843571663
100772,0.0863751843571663
100777,0.0863751843571663
100791,0.0882203131914139
100792,0.0863751843571663
100797,0.0847022384405136
100823,0.0863751843571663
100826,0.0896249040961266
100830,0.0669223666191101
100836,0.0863751843571663
100872,0.0847022384405136
100910,0.0815759152173996
100913,0.0650198608636856
100918,0.0681151151657104
100931,0.0863667353987694
100952,0.0847022384405136
100953,0.0668396055698395
100965,0.0834953412413597
100970,0.0669223666191101
100982,0.0847022384405136
100983,0.0882203131914139
100984,0.0863751843571663
100987,0.0882203131914139
100997,0.0865083709359169
100998,0.086380809545517
101002,0.0840868726372719
101005,0.0847022384405136
101008,0.0863751843571663
101020,0.090217649936676
101021,0.0811306834220886
101024,0.091858759522438
101025,0.0847022384405136
101026,0.0834953412413597
101031,0.0403824187815189
101041,0.0896249040961266
101051,0.0882203131914139
101055,0.0882203131914139
101056,0.0863751843571663
101057,0.0882203131914139
101064,0.0427564568817616
101079,0.0863751843571663
101087,0.0690585151314735
101090,0.0561362504959106
101092,0.0847022384405136
101097,0.0847022384405136
101099,0.05144127830863
101107,0.0863751843571663
101118,0.0936368629336357
101125,0.0863751843571663
101126,0.0847022384405136
101128,0.0882203131914139
101136,0.0865083709359169
101140,0.0863751843571663
101149,0.0589250512421131
101160,0.0668396055698395
101169,0.0863751843571663
101181,0.0847022384405136
101186,0.0882203131914139
101190,0.0882203131914139
101193,0.0863751843571663
101194,0.0933719426393509
101198,0.0863751843571663
101200,0.077123261988163
101204,0.0863751843571663
101211,0.0445019118487835
101213,0.0863751843571663
101223,0.0808875411748886
101225,0.0882203131914139
101237,0.0483127161860466
101243,0.0477483719587326
101244,0.0834953412413597
101258,0.073262095451355
101259,0.0863751843571663
101268,0.0882203131914139
101269,0.0936392545700073
101271,0.0863751843571663
101279,0.0499074794352055
101281,0.0396479442715645
101287,0.0863751843571663
101292,0.0673879757523537
101294,0.090217649936676
101296,0.0609783492982388
101297,0.0808875411748886
